Date,Time,Session,GreedIndex,FearIndex,Btc Current Price,BtcDom Current Price
2024-08-10,09:48:38,Asia Session (9.30 am),0.00334206,-0.00358405,60327.81,2805.4
2024-08-10,13:53:20,UK Session (1.30 pm),0.00518117,-0.00646313,60759.32,2802.6
2024-08-10,17:44:56,UK Session (5.30 pm),0.0039198,-0.00365919,60833.66,2799.1
2024-08-10,21:45:34,US Session (9.30 pm),0.00494013,-0.00762358,60587.42,2808.7
2024-08-11,01:33:36,US Session (1.30 am),0.00334863,-0.00546511,61017,2818.7
2024-08-11,08:04:53,Asia Session (5.30 am),0.00395155,-0.00835704,61000.01,2802.1
2024-08-11,10:49:45,Asia Session (9.30 am),0.00321352,-0.00859685,60950,2785
2024-08-11,14:59:53,UK Session (1.30 pm),0.00348588,-0.01240175,61436,2762.8
2024-08-11,21:46:18,US Session (9.30 pm),0.00311519,-0.02343315,60064.01,2808.2
2024-08-12,01:34:45,US Session (1.30 am),0.00341418,-0.00609758,59315.66,2813.7
2024-08-12,08:52:11,Asia Session (5.30 am),0.00396811,-0.01108224,58602.59,2807.8
2024-08-12,11:52:46,Asia Session (9.30 am),0.00325681,-0.01780623,58443.37,2796.7
2024-08-12,17:02:13,UK Session (5.30 pm),0.00375893,-0.01260998,59494.06,2741.8
2024-08-12,19:51:13,UK Session (5.30 pm),0.00359917,-0.01097266,59352.01,2754.1
2024-08-12,23:55:25,US Session (9.30 pm),0.00579777,-0.01655084,59182.41,2747.9
2024-08-13,01:33:05,US Session (1.30 am),0.00369418,-0.00969755,59176.7,2748.7
2024-08-13,09:07:43,Asia Session (9.30 am),0.00482488,-0.00745084,59181.99,2750.9
2024-08-13,11:57:34,Asia Session (9.30 am),0.00312296,-0.01279737,59055.21,2757.1
2024-08-13,14:55:48,UK Session (1.30 pm),0.0049614,-0.00836502,58790.01,2750.2
2024-08-13,21:21:36,US Session (9.30 pm),0.00426389,-0.00428122,59482.52,2760.8
2024-08-14,00:22:49,US Session (9.30 pm),0.0040441,-0.00394837,60781,2789.7
2024-08-14,08:51:25,Asia Session (5.30 am),0.00408345,-0.00463873,60911.63,2789
2024-08-14,11:35:05,Asia Session (9.30 am),0.0036443,-0.00752702,60769.89,2778.4
2024-08-14,15:17:36,UK Session (1.30 pm),0.00503516,-0.00615936,60849.99,2774.8
2024-08-14,21:33:00,US Session (9.30 pm),0.00431173,-0.0060155,59399.19,2742.6
2024-08-15,01:31:47,US Session (1.30 am),0.00385293,-0.00266477,59019.99,2733
2024-08-15,08:47:18,Asia Session (5.30 am),0.00580587,-0.00437673,58456,2714.5
2024-08-15,09:35:11,Asia Session (9.30 am),0.00393357,-0.00399506,58435.07,2715.4
2024-08-15,13:38:41,UK Session (1.30 pm),0.00559424,-0.00896114,58026.5,2732.4
2024-08-15,17:52:32,UK Session (5.30 pm),0.00322225,-0.00434801,58772.63,2736.6
2024-08-15,21:51:02,US Session (9.30 pm),0.00346443,-0.02071243,59780.11,2747.7
2024-08-16,01:47:47,US Session (1.30 am),0.00296487,-0.01567865,56984.01,2748
2024-08-16,08:49:42,Asia Session (5.30 am),0.00298922,-0.0230559,58202.05,2758.5
2024-08-16,14:42:42,UK Session (1.30 pm),0.00485822,-0.01581819,58284.01,2734.5
2024-08-16,17:31:25,UK Session (5.30 pm),0.00303972,-0.02562625,58450.01,2748.3
2024-08-16,22:42:00,US Session (9.30 pm),0.00374489,-0.02602709,58635.35,2790
2024-08-17,02:51:23,US Session (1.30 am),0.00288997,-0.02417585,59066.66,2793.9
2024-08-17,08:54:31,Asia Session (5.30 am),0.00460076,-0.02681223,59110.79,2795.4
2024-08-17,09:40:45,Asia Session (9.30 am),0.00331412,-0.02540751,59117.14,2800.8
2024-08-17,13:57:14,UK Session (1.30 pm),0.00436065,-0.0264121,59200,2798.8
2024-08-17,19:42:03,UK Session (5.30 pm),0.00280881,-0.03147016,59414.64,2792.9
2024-08-18,08:09:08,Asia Session (5.30 am),0.00459203,-0.01784561,59555.99,2789.7
2024-08-19,09:07:09,Asia Session (9.30 am),0.00483209,-0.01237488,58671.99,2732.7
2024-08-19,09:33:21,Asia Session (9.30 am),0.00343683,-0.01179778,58725.99,2730.7
2024-08-20,08:31:42,Asia Session (5.30 am),0.00429391,-0.00413075,60576.01,2759.2
2024-08-20,09:52:09,Asia Session (9.30 am),0.00354688,-0.0117871,60807.99,2761
2024-08-21,08:48:50,Asia Session (5.30 am),0.00562378,-0.02204393,59361.14,2748.9
2024-08-22,01:43:52,US Session (1.30 am),0.00426276,-0.00288429,61512.65,2785.8
2024-08-22,09:07:50,Asia Session (9.30 am),0.00576215,-0.00356464,60321.99,2774.3
2024-08-22,21:53:12,US Session (9.30 pm),0.00589499,-0.00459709,60480.01,2763.8
2024-08-23,01:43:06,US Session (1.30 am),0.00486419,-0.00335122,60407.76,2754.1
2024-08-23,17:57:02,UK Session (5.30 pm),0.00397398,-0.00345071,60858.92,2746.3
2024-08-24,01:43:23,US Session (1.30 am),0.00540337,-0.00517221,63698,2783.1
2024-08-24,08:12:10,Asia Session (5.30 am),0.00812496,-0.00166104,63860,2786
2024-08-24,11:51:41,Asia Session (9.30 am),0.00570854,-0.00102128,63948.2,2789.6
2024-08-24,13:31:32,UK Session (1.30 pm),0.00615152,-0.00413716,64238,2803.7
2024-08-24,13:36:01,UK Session (1.30 pm),0.00615152,-0.00413716,64227.92,2803.7
2024-08-24,18:00:01,UK Session (5.30 pm),0.00514383,-0.00091038,64179.86,2786.7
2024-08-25,00:22:08,US Session (9.30 pm),0.00642183,-0.00192045,64222,2756.9
2024-08-25,02:28:36,US Session (1.30 am),0.00617871,-0.00089102,64150.01,2750.3
2024-08-25,08:57:09,Asia Session (5.30 am),0.00769281,-0.00034888,64095.89,2791
2024-08-25,10:04:40,Asia Session (9.30 am),0.005585,-0.00106469,64072,2792
2024-08-25,14:58:29,UK Session (1.30 pm),0.0055998,-0.00134257,63814.18,2799.7
2024-08-25,19:29:03,UK Session (5.30 pm),0.00498826,-0.00317861,64098.01,2792
2024-08-25,23:14:07,US Session (9.30 pm),0.00547701,-0.00185399,64145.14,2790
2024-08-26,08:12:43,Asia Session (5.30 am),0.00525145,-0.00198193,63942.99,2811.5
2024-08-26,11:01:49,Asia Session (9.30 am),0.00593863,-0.00071076,63935.6,2806.1
2024-08-26,15:37:13,UK Session (1.30 pm),0.00930875,-0.00036601,63906,2798.3
2024-08-26,21:06:28,US Session (9.30 pm),0.00460717,-0.00079292,63358,2812.8
2024-08-26,21:07:15,US Session (9.30 pm),0.00460717,-0.00079292,63368.99,2812.6
2024-08-26,22:55:10,US Session (9.30 pm),0.00628497,-0.00253281,63792,2823.3
2024-08-27,07:55:34,Asia Session (5.30 am),0.00540915,-0.00545333,63107.61,2826.9
2024-08-27,09:41:37,Asia Session (9.30 am),0.00383971,-0.00306583,62997.99,2821.3
2024-08-27,15:19:38,UK Session (1.30 pm),0.00489463,-0.00327369,62613.67,2826.9
2024-08-27,18:18:07,UK Session (5.30 pm),0.00416266,-0.00161211,62373.65,2850.9
2024-08-27,21:45:49,US Session (9.30 pm),0.00521574,-0.00113927,61883.68,2843
2024-08-28,07:42:05,Asia Session (5.30 am),0.00373689,-0.0064367,59354.6,2869.2
2024-08-28,09:53:56,Asia Session (9.30 am),0.00407208,-0.00246613,59625,2844.6
2024-08-28,14:13:04,UK Session (1.30 pm),0.0040654,-0.00489965,59176.99,2846
2024-08-28,17:44:39,UK Session (5.30 pm),0.00356076,-0.00368744,60055,2824.9
2024-08-28,21:30:15,US Session (9.30 pm),0.00478079,-0.00537885,58957,2824.2
2024-08-29,04:51:47,US Session (1.30 am),0.00315556,-0.0035102,59097,2809.4
2024-08-29,08:08:41,Asia Session (5.30 am),0.00414649,-0.00534762,58965,2807.1
2024-08-29,10:17:01,Asia Session (9.30 am),0.00307975,-0.00360675,59175.09,2808.2
2024-08-29,13:32:31,UK Session (1.30 pm),0.00394452,-0.00466698,59580,2805
2024-08-29,18:42:58,UK Session (5.30 pm),0.00386729,-0.00154438,60424.54,2822.3
2024-08-29,22:12:12,US Session (9.30 pm),0.00536849,-0.00433085,60530.55,2833.4
2024-08-30,06:44:56,Asia Session (5.30 am),0.00452037,-0.01510105,59206.01,2820.7
2024-08-30,10:07:31,Asia Session (9.30 am),0.00357058,-0.00291701,59103.01,2822.4
2024-08-30,13:45:39,UK Session (1.30 pm),0.00597152,-0.01045494,59382.01,2836.7
2024-08-30,17:41:51,UK Session (5.30 pm),0.00329925,-0.00330592,59513.99,2842.4
2024-08-30,21:32:47,US Session (9.30 pm),0.00417935,-0.00971508,58096.9,2856.5
2024-08-31,08:16:46,Asia Session (5.30 am),0.00564913,-0.00514995,59170.99,2824.8
2024-08-31,09:37:19,Asia Session (9.30 am),0.00367959,-0.00535918,59242,2825.1
2024-08-31,13:58:12,UK Session (1.30 pm),0.00531011,-0.00748151,59089.99,2824.9
2024-08-31,17:37:40,UK Session (5.30 pm),0.0044289,-0.00227576,59071.1,2825.9
2024-08-31,21:41:03,US Session (9.30 pm),0.00550889,-0.00420124,58994.99,2828.9
2024-09-01,01:33:54,US Session (1.30 am),0.00322579,-0.00414317,58834,2839.6
2024-09-01,07:17:36,Asia Session (5.30 am),0.00619387,-0.00322884,58881.01,2850
2024-09-01,09:30:22,Asia Session (9.30 am),0.00414315,-0.00602104,58518.17,2840.4
2024-09-01,09:31:01,Asia Session (9.30 am),0.00414315,-0.00602104,58518,2840.3
2024-09-01,13:50:11,UK Session (1.30 pm),0.00715211,-0.00419517,58317.93,2846
2024-09-01,17:50:54,UK Session (5.30 pm),0.00388675,-0.00317032,58172.99,2844.8
2024-09-01,21:52:27,US Session (9.30 pm),0.00556209,-0.0036417,58219.01,2844.5
2024-09-02,01:31:04,US Session (1.30 am),0.00351486,-0.00848003,58508.74,2837.1
2024-09-02,06:58:18,Asia Session (5.30 am),0.00425977,-0.01233397,57426,2854.1
2024-09-02,09:31:02,Asia Session (9.30 am),0.00348832,-0.00434788,57750,2859
2024-09-02,09:35:48,Asia Session (9.30 am),0.00348832,-0.00434788,57665.99,2856.1
2024-09-02,13:30:10,UK Session (1.30 pm),0.0036103,-0.00590192,57547.99,2877.5
2024-09-02,17:44:04,UK Session (5.30 pm),0.00287191,-0.00431022,58300,2836.2
2024-09-02,22:12:34,US Session (9.30 pm),0.00508951,-0.00383388,58396,2837.6
2024-09-03,02:00:00,US Session (1.30 am),0.00345961,-0.00300868,58520,2823.6
2024-09-03,08:10:02,Asia Session (5.30 am),0.00562513,-0.00297061,59510.01,2845
2024-09-03,09:47:14,Asia Session (9.30 am),0.00303415,-0.00465471,59151.99,2843.1
2024-09-03,14:40:17,UK Session (1.30 pm),0.00638378,-0.00297127,58843,2844
2024-09-03,17:30:30,UK Session (5.30 pm),0.0037578,-0.00255973,59063.01,2846
2024-09-03,21:31:08,US Session (9.30 pm),0.004977,-0.00528648,57755.98,2861.3
2024-09-04,01:39:30,US Session (1.30 am),0.00333113,-0.00312931,58180.01,2856.6
2024-09-04,08:44:40,Asia Session (5.30 am),0.00461161,-0.00550325,56743.99,2870.6
2024-09-04,09:30:07,Asia Session (9.30 am),0.00362226,-0.00365386,56648.33,2866.4
2024-09-04,13:30:44,UK Session (1.30 pm),0.00546651,-0.00273694,56764.33,2846.6
2024-09-04,13:31:01,UK Session (1.30 pm),0.00546651,-0.00273694,56779.35,2847.5
2024-09-04,17:33:19,UK Session (5.30 pm),0.00292496,-0.00381321,56601.99,2863.2
2024-09-04,22:32:51,US Session (9.30 pm),0.0045568,-0.00306386,58424,2854.4
2024-09-05,03:22:47,US Session (1.30 am),0.00330997,-0.00382835,58081,2862.2
2024-09-05,06:28:23,Asia Session (5.30 am),0.00506339,-0.00187069,58014,2866.1
2024-09-05,06:40:14,Asia Session (5.30 am),0.00506339,-0.00187069,58062,2866.6
2024-09-05,09:31:02,Asia Session (9.30 am),0.003243,-0.00278744,57113.99,2857.5
2024-09-05,13:35:36,UK Session (1.30 pm),0.00566488,-0.00172102,57217,2855.5
2024-09-05,17:37:58,UK Session (5.30 pm),0.00396837,-0.00260848,56747.98,2853.8
2024-09-05,21:47:32,US Session (9.30 pm),0.00524593,-0.00112064,56007,2844.9
2024-09-06,06:57:36,Asia Session (5.30 am),0.00453567,-0.00229914,56233,2846.7
2024-09-06,10:04:33,Asia Session (9.30 am),0.00364203,-0.00211858,56714.01,2845.6
2024-09-06,13:49:39,UK Session (1.30 pm),0.00464117,-0.0085354,55795,2854.2
2024-09-06,18:01:47,UK Session (5.30 pm),0.00379298,-0.00415177,56391.09,2839.9
2024-09-06,22:01:39,US Session (9.30 pm),0.00444364,-0.00369337,54030.35,2830.4
2024-09-07,01:34:09,US Session (1.30 am),0.0027558,-0.00516462,53565.51,2863.3
2024-09-07,07:27:45,Asia Session (5.30 am),0.00394044,-0.0041526,53795.54,2869.6
2024-09-07,10:11:16,Asia Session (9.30 am),0.00242838,-0.00765832,53956.99,2860.9
2024-09-07,13:35:03,UK Session (1.30 pm),0.00540829,-0.00265037,54247.3,2839.4
2024-09-07,17:38:12,UK Session (5.30 pm),0.00373016,-0.00264245,54410,2836.7
2024-09-07,22:00:47,US Session (9.30 pm),0.0044898,-0.00203963,54689.99,2834.8
2024-09-07,22:35:27,US Session (9.30 pm),0.0044898,-0.00203963,54498.01,2834.9
2024-09-08,01:33:08,US Session (1.30 am),0.00453975,-0.00131428,54377,2832.3
2024-09-08,06:28:17,Asia Session (5.30 am),0.00542819,-0.00306777,54174,2833.7
2024-09-08,09:46:52,Asia Session (9.30 am),0.00439365,-0.002956,54390.01,2825.8
2024-09-08,11:03:56,Asia Session (9.30 am),0.00439365,-0.002956,54491.1,2825.5
2024-09-08,13:37:17,UK Session (1.30 pm),0.00609523,-0.002469,54392.7,2810.5
2024-09-08,18:05:25,UK Session (5.30 pm),0.00297974,-0.00343541,54387.08,2819.5
2024-09-08,21:35:34,US Session (9.30 pm),0.00594736,-0.00358223,53850,2827.9
2024-09-09,01:36:01,US Session (1.30 am),0.00375663,-0.00214201,54294.99,2833
2024-09-09,08:15:50,Asia Session (5.30 am),0.00462598,-0.00322451,54945.31,2828.9
2024-09-09,09:57:07,Asia Session (9.30 am),0.00368808,-0.00218625,54884,2838.3
2024-09-09,13:30:45,UK Session (1.30 pm),0.00613201,-0.00185169,54985.66,2819.6
2024-09-09,13:31:02,UK Session (1.30 pm),0.00613201,-0.00185169,55002.01,2818.8
2024-09-09,17:32:53,UK Session (5.30 pm),0.00387534,-0.00197075,55264,2830.1
2024-09-09,21:33:19,US Session (9.30 pm),0.00593924,-0.00242119,55461.16,2853.3
2024-09-10,01:30:25,US Session (1.30 am),0.00462839,-0.00086006,57084.56,2864.8
2024-09-10,08:40:31,Asia Session (5.30 am),0.00703451,-0.0016887,56688.16,2861.1
2024-09-10,09:31:14,Asia Session (9.30 am),0.00390053,-0.00254945,56536,2859.2
2024-09-10,13:31:22,UK Session (1.30 pm),0.00574347,-0.00267946,57189.99,2865
2024-09-10,17:58:10,UK Session (5.30 pm),0.00420275,-0.00145744,57317.98,2872.7
2024-09-10,21:41:09,US Session (9.30 pm),0.00535011,-0.00310542,56718,2867.1
2024-09-11,01:51:33,US Session (1.30 am),0.00414514,-0.00163916,57820,2869.1
2024-09-11,07:46:25,Asia Session (5.30 am),0.0045537,-0.00399256,57047.99,2864.5
2024-09-11,10:05:50,Asia Session (9.30 am),0.00353686,-0.00444312,56460,2861.9
2024-09-11,13:34:33,UK Session (1.30 pm),0.00519665,-0.00346377,56649.62,2867.1
2024-09-11,17:43:48,UK Session (5.30 pm),0.003415,-0.00359884,56804.77,2878.3
2024-09-11,21:44:10,US Session (9.30 pm),0.00365543,-0.0042568,56810,2876.2
2024-09-12,01:35:26,US Session (1.30 am),0.00349304,-0.00230456,57611.09,2887.7
2024-09-12,08:56:14,Asia Session (5.30 am),0.00456783,-0.00605076,58236.85,2883.5
2024-09-12,09:56:34,Asia Session (9.30 am),0.00318865,-0.00435078,58404.01,2882.3
2024-09-12,13:59:29,UK Session (1.30 pm),0.00472225,-0.00745653,58300,2888.2
2024-09-12,18:40:30,UK Session (5.30 pm),0.00388216,-0.00376737,57697.46,2870
2024-09-12,22:47:45,US Session (9.30 pm),0.00399806,-0.01631777,58224,2895.6
2024-09-13,01:52:51,US Session (1.30 am),0.00456996,-0.00441956,58266.1,2890.6
2024-09-13,07:31:42,Asia Session (5.30 am),0.00515446,-0.00663759,58139.47,2881.8
2024-09-13,10:48:28,Asia Session (9.30 am),0.00395332,-0.00324398,57893.19,2876.9
2024-09-13,13:51:46,UK Session (1.30 pm),0.00467653,-0.02983925,58049.98,2884.8
2024-09-13,17:31:04,UK Session (5.30 pm),0.00365279,-0.00274852,57910.01,2877.8
2024-09-13,23:19:52,US Session (9.30 pm),0.00541419,-0.00708247,59894.01,2897.5
2024-09-14,01:52:50,US Session (1.30 am),0.0041666,-0.00247566,59799.67,2896
2024-09-14,14:17:08,UK Session (1.30 pm),0.00459339,-0.01013092,59965.51,2910.4
2024-09-14,17:39:23,UK Session (5.30 pm),0.00412467,-0.00395261,59742,2900.6
2024-09-14,21:46:13,US Session (9.30 pm),0.00507228,-0.0091411,59936,2904.7
2024-09-15,02:04:26,US Session (1.30 am),0.00443723,-0.00415316,60000,2912.3
2024-09-15,10:49:48,Asia Session (9.30 am),0.0042721,-0.0105494,60160,2916.2
2024-09-15,13:41:09,UK Session (1.30 pm),0.00528469,-0.0084531,60165.16,2913
2024-09-15,17:50:34,UK Session (5.30 pm),0.00412881,-0.0066395,59959.54,2921.4
2024-09-15,21:42:04,US Session (9.30 pm),0.00508025,-0.00925195,60175.53,2927.9
2024-09-16,06:44:30,Asia Session (5.30 am),0.00436679,-0.00596991,58500.01,2966.6
